,wave,gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,met,decision,decision_o,match,id_col
6140,15.0,male,26.0,38.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,15.0,15.0,20.0,15.0,15.0,20.0,8.0,9.0,9.0,6.0,9.0,8.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,4.0,5.0,7.0,7.0,6.0,10.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.35,3.0,8.0,6.0,0.0,b'1',b'1',1,6140
6141,15.0,male,26.0,33.0,European/Caucasian-American,Black/African American,0,7.0,7.0,Business,20.0,20.0,20.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,7.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,5.0,4.0,8.0,6.0,7.0,6.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.18,3.0,8.0,5.0,0.0,b'0',b'1',0,6140
6142,15.0,male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,20.0,10.0,20.0,35.0,5.0,10.0,8.0,6.0,8.0,6.0,6.0,6.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.1,3.0,8.0,5.5,0.0,b'0',b'0',0,6140
6143,15.0,male,26.0,28.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,25.0,25.0,25.0,10.0,10.0,5.0,6.0,8.0,8.0,8.0,8.0,8.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,5.0,6.0,9.0,5.0,6.0,6.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,-0.18,3.0,8.0,6.0,0.0,b'0',b'1',0,6140
6144,15.0,male,26.0,27.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,25.0,20.0,10.0,20.0,15.0,10.0,6.0,6.0,6.0,6.0,9.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,7.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.24,3.0,8.0,6.5,0.0,b'1',b'1',1,6140
6145,15.0,male,26.0,23.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,20.0,20.0,20.0,20.0,20.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,6.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.42,3.0,8.0,7.0,0.0,b'1',b'1',1,6140
6146,15.0,male,26.0,25.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,25.0,20.0,20.0,20.0,10.0,5.0,5.0,9.0,9.0,9.0,9.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,4.0,8.0,6.0,5.0,5.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.54,3.0,8.0,4.0,0.0,b'0',b'1',0,6140
6147,15.0,male,26.0,26.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,15.0,10.0,30.0,10.0,15.0,20.0,8.0,8.0,8.0,8.0,8.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,4.0,8.0,9.0,6.0,5.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.03,3.0,8.0,6.0,0.0,b'0',b'1',0,6140
6148,15.0,male,26.0,25.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,20.0,15.0,25.0,15.0,15.0,10.0,7.0,9.0,9.0,8.0,9.0,8.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,6.5,7.0,7.0,6.5,6.0,6.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.34,3.0,8.0,7.0,0.0,b'1',b'1',1,6140
6149,15.0,male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,22.0,17.0,15.0,15.0,15.0,16.0,5.0,8.0,8.0,7.0,8.0,7.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,6.5,7.0,6.5,6.0,6.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.29,3.0,8.0,6.5,0.0,b'1',b'0',0,6140
6150,15.0,male,26.0,21.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,20.0,30.0,20.0,20.0,0.0,10.0,8.0,10.0,10.0,7.0,7.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,7.0,6.0,8.0,7.5,7.5,3.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.21,3.0,8.0,7.0,0.0,b'1',b'1',1,6140
6151,15.0,male,26.0,30.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7.0,7.0,Business,10.0,20.0,20.0,10.0,10.0,30.0,8.0,6.0,8.0,6.0,8.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,1.0,7.0,9.0,1.0,7.0,1.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.59,3.0,8.0,3.0,0.0,b'0',b'1',0,6140
6152,15.0,male,26.0,28.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,35.0,0.0,35.0,10.0,10.0,10.0,6.0,5.0,5.0,5.0,5.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,6.0,7.0,9.0,6.0,7.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.72,3.0,8.0,6.5,0.0,b'1',b'0',0,6140
6153,15.0,male,26.0,26.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,15.0,20.0,15.0,30.0,10.0,10.0,7.0,7.0,8.0,7.0,10.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,4.0,7.0,7.0,6.0,6.0,7.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.34,3.0,8.0,6.0,0.0,b'0',b'1',0,6140
6154,15.0,male,26.0,22.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,8.0,20.0,25.0,25.0,12.0,10.0,6.0,6.0,8.0,6.0,9.0,6.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,3.0,8.0,8.0,6.0,6.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.25,3.0,8.0,5.0,0.0,b'0',b'0',0,6140
6155,15.0,male,26.0,24.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,18.0,19.0,16.0,15.0,15.0,17.0,8.0,8.0,7.0,8.0,9.0,8.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,4.0,7.0,7.0,6.0,6.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.27,3.0,8.0,5.0,0.0,b'0',b'1',0,6140
6156,15.0,male,26.0,33.0,European/Caucasian-American,European/Caucasian-American,1,7.0,7.0,Business,20.0,20.0,20.0,10.0,10.0,20.0,8.0,6.0,7.0,7.0,9.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,5.0,7.0,8.0,7.0,7.0,8.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.6,3.0,8.0,6.5,0.0,b'1',b'1',1,6140
6157,15.0,male,26.0,25.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,7.0,7.0,Business,15.0,18.0,18.0,18.0,15.0,16.0,8.0,9.0,9.0,7.0,9.0,5.0,70.0,5.0,20.0,3.0,1.0,1.0,7.0,10.0,6.0,8.0,7.0,4.0,8.0,7.0,7.0,6.0,5.0,7.0,4.0,7.0,7.0,6.0,6.0,6.0,1.0,8.0,7.0,1.0,7.0,7.0,6.0,7.0,1.0,1.0,0.15,3.0,8.0,6.0,0.0,b'0',b'1',0,6140
6158,15.0,male,31.0,38.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,15.0,15.0,20.0,15.0,15.0,20.0,7.0,8.0,9.0,5.0,7.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,3.0,6.0,7.0,6.0,6.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.36,9.0,6.0,6.0,0.0,b'0',b'0',0,6158
6159,15.0,male,31.0,33.0,European/Caucasian-American,Black/African American,0,1.0,1.0,Business,20.0,20.0,20.0,15.0,15.0,10.0,5.0,7.0,7.0,7.0,7.0,7.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,2.0,6.0,7.0,6.0,5.0,6.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.3,9.0,6.0,6.0,0.0,b'0',b'1',0,6158
6160,15.0,male,31.0,24.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,20.0,10.0,20.0,35.0,5.0,10.0,7.0,7.0,6.0,6.0,8.0,7.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,2.0,5.0,6.0,5.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.35,9.0,6.0,4.0,0.0,b'0',b'1',0,6158
6161,15.0,male,31.0,28.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,25.0,25.0,25.0,10.0,10.0,5.0,6.0,8.0,8.0,6.0,8.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,2.0,5.0,6.0,3.0,7.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.15,9.0,6.0,3.0,0.0,b'0',b'0',0,6158
6162,15.0,male,31.0,27.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,25.0,20.0,10.0,20.0,15.0,10.0,4.0,5.0,6.0,6.0,7.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.26,9.0,6.0,5.0,0.0,b'0',b'1',0,6158
6163,15.0,male,31.0,23.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,20.0,20.0,20.0,20.0,20.0,0.0,7.0,10.0,10.0,8.0,10.0,7.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,6.0,5.0,6.0,8.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.35,9.0,6.0,7.0,0.0,b'0',b'1',0,6158
6164,15.0,male,31.0,25.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,25.0,20.0,20.0,20.0,10.0,5.0,7.0,8.0,9.0,8.0,9.0,6.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.73,9.0,6.0,6.0,0.0,b'0',b'0',0,6158
6165,15.0,male,31.0,26.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,15.0,10.0,30.0,10.0,15.0,20.0,7.0,8.0,8.0,7.0,8.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,1.0,8.0,8.0,5.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.13,9.0,6.0,5.0,0.0,b'0',b'1',0,6158
6166,15.0,male,31.0,25.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,20.0,15.0,25.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,6.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,4.0,5.0,7.0,7.0,7.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.21,9.0,6.0,6.0,0.0,b'0',b'0',0,6158
6167,15.0,male,31.0,24.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,22.0,17.0,15.0,15.0,15.0,16.0,5.0,8.0,8.0,6.0,6.0,8.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.22,9.0,6.0,5.0,0.0,b'0',b'0',0,6158
6168,15.0,male,31.0,21.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,20.0,30.0,20.0,20.0,0.0,10.0,7.0,10.0,10.0,2.0,8.0,3.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,7.0,5.0,7.0,7.0,7.0,3.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.47,9.0,6.0,6.0,0.0,b'1',b'1',1,6158
6169,15.0,male,31.0,30.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Business,10.0,20.0,20.0,10.0,10.0,30.0,6.0,10.0,10.0,6.0,7.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,1.0,6.0,6.0,3.0,6.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.6,9.0,6.0,3.0,0.0,b'0',b'1',0,6158
6170,15.0,male,31.0,28.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,35.0,0.0,35.0,10.0,10.0,10.0,8.0,8.0,8.0,6.0,9.0,7.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,3.0,6.0,6.0,4.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.53,9.0,6.0,4.0,0.0,b'0',b'1',0,6158
6171,15.0,male,31.0,26.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,15.0,20.0,15.0,30.0,10.0,10.0,5.0,9.0,9.0,4.0,9.0,2.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,3.0,7.0,5.0,7.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.54,9.0,6.0,5.0,0.0,b'0',b'0',0,6158
6172,15.0,male,31.0,22.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,8.0,20.0,25.0,25.0,12.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,1.0,3.0,8.0,5.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.42,9.0,6.0,3.0,0.0,b'0',b'1',0,6158
6173,15.0,male,31.0,24.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,18.0,19.0,16.0,15.0,15.0,17.0,6.0,9.0,8.0,6.0,8.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,2.0,4.0,6.0,4.0,4.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.55,9.0,6.0,3.0,0.0,b'0',b'0',0,6158
6174,15.0,male,31.0,33.0,European/Caucasian-American,European/Caucasian-American,1,1.0,1.0,Business,20.0,20.0,20.0,10.0,10.0,20.0,6.0,9.0,8.0,6.0,7.0,5.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.58,9.0,6.0,3.0,0.0,b'0',b'0',0,6158
6175,15.0,male,31.0,25.0,European/Caucasian-American,Asian/Pacific Islander/Asian-American,0,1.0,1.0,Business,15.0,18.0,18.0,18.0,15.0,16.0,7.0,9.0,8.0,5.0,8.0,3.0,35.0,0.0,25.0,20.0,0.0,20.0,8.0,5.0,7.0,10.0,5.0,1.0,6.0,8.0,4.0,4.0,5.0,10.0,1.0,4.0,8.0,8.0,8.0,8.0,2.0,5.0,5.0,1.0,8.0,8.0,10.0,10.0,7.0,3.0,0.11,9.0,6.0,3.0,0.0,b'0',b'0',0,6158
6176,15.0,male,29.0,38.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,15.0,15.0,20.0,15.0,15.0,20.0,7.0,9.0,9.0,8.0,9.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,8.0,6.0,7.0,7.0,7.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.14,6.0,1.0,7.0,0.0,b'1',b'1',1,6176
6177,15.0,male,29.0,33.0,Asian/Pacific Islander/Asian-American,Black/African American,0,1.0,1.0,Mathematics,20.0,20.0,20.0,15.0,15.0,10.0,4.0,5.0,7.0,3.0,7.0,2.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,7.0,7.0,6.0,7.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.14,6.0,1.0,4.0,0.0,b'0',b'0',0,6176
6178,15.0,male,29.0,24.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,20.0,10.0,20.0,35.0,5.0,10.0,6.0,8.0,8.0,8.0,9.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,7.0,6.0,7.0,7.0,8.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.09,6.0,1.0,6.0,0.0,b'1',b'0',0,6176
6179,15.0,male,29.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,25.0,25.0,25.0,10.0,10.0,5.0,6.0,7.0,8.0,9.0,10.0,7.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,7.0,5.0,4.0,6.0,6.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.11,6.0,1.0,6.0,0.0,b'1',b'0',0,6176
6180,15.0,male,29.0,27.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,25.0,20.0,10.0,20.0,15.0,10.0,3.0,9.0,9.0,8.0,8.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,7.0,9.0,5.0,7.0,5.0,6.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.1,6.0,1.0,8.0,0.0,b'1',b'0',0,6176
6181,15.0,male,29.0,23.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,20.0,20.0,20.0,20.0,20.0,0.0,6.0,10.0,9.0,4.0,8.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,7.0,7.0,6.0,6.0,6.0,8.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.17,6.0,1.0,7.0,0.0,b'1',b'0',0,6176
6182,15.0,male,29.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,25.0,20.0,20.0,20.0,10.0,5.0,5.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,8.0,5.0,6.0,5.0,3.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.34,6.0,1.0,3.0,0.0,b'0',b'0',0,6176
6183,15.0,male,29.0,26.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,15.0,10.0,30.0,10.0,15.0,20.0,7.0,7.0,7.0,7.0,7.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,7.0,7.0,4.0,6.0,3.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.36,6.0,1.0,3.0,0.0,b'0',b'0',0,6176
6184,15.0,male,29.0,25.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,20.0,15.0,25.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,8.0,7.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,9.0,7.0,8.0,6.0,7.0,5.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.22,6.0,1.0,8.0,0.0,b'1',b'0',0,6176
6185,15.0,male,29.0,24.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,22.0,17.0,15.0,15.0,15.0,16.0,3.0,8.0,8.0,8.0,8.0,7.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,7.0,7.0,5.0,7.0,5.0,7.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.17,6.0,1.0,6.0,0.0,b'1',b'0',0,6176
6186,15.0,male,29.0,21.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,20.0,30.0,20.0,20.0,0.0,10.0,4.0,10.0,8.0,5.0,10.0,3.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,8.0,7.0,6.0,8.0,6.0,7.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,-0.05,6.0,1.0,7.0,0.0,b'1',b'0',0,6176
6187,15.0,male,29.0,30.0,Asian/Pacific Islander/Asian-American,Asian/Pacific Islander/Asian-American,1,1.0,1.0,Mathematics,10.0,20.0,20.0,10.0,10.0,30.0,6.0,10.0,8.0,6.0,7.0,5.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,5.0,6.0,5.0,2.0,8.0,4.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.21,6.0,1.0,2.0,0.0,b'0',b'1',0,6176
6188,15.0,male,29.0,28.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,35.0,0.0,35.0,10.0,10.0,10.0,5.0,8.0,6.0,5.0,9.0,3.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,8.0,7.0,5.0,6.0,4.0,8.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.4,6.0,1.0,7.0,0.0,b'1',b'0',0,6176
6189,15.0,male,29.0,26.0,Asian/Pacific Islander/Asian-American,European/Caucasian-American,0,1.0,1.0,Mathematics,15.0,20.0,15.0,30.0,10.0,10.0,2.0,8.0,9.0,4.0,10.0,3.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,7.0,10.0,9.0,6.0,8.0,6.0,5.0,6.0,5.0,10.0,2.0,6.0,9.0,6.0,6.0,9.0,7.0,4.0,3.0,3.0,5.0,8.0,4.0,4.0,6.0,9.0,0.12,6.0,1.0,5.0,0.0,b'0',b'0',0,6176
